Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
3/17/2022,7178.805176,7448.01037,7178.805176,7448.01037,132439400
3/18/2022,7089.070801,7268.540948,7089.070801,7178.805874,143981700
3/21/2022,7089.070801,7133.938337,6999.335727,6999.335727,85485500
3/22/2022,7111.503906,7133.937673,7066.636374,7089.07014,60010900
3/23/2022,7089.070801,7133.938337,7021.769496,7111.504569,82208000
3/24/2022,7111.503906,7133.937673,6999.335075,7044.202607,95245100
3/25/2022,7133.9375,7133.9375,7089.069969,7089.069969,85101200
3/28/2022,7197.715332,7197.715332,7106.605011,7129.382592,83911500
3/29/2022,7152.160645,7197.715808,7129.383063,7174.938226,62180600
3/30/2022,7174.937988,7197.715569,7129.382826,7197.715569,71430600
3/31/2022,7266.047852,7288.825431,7174.937534,7220.492693,112691900
4/1/2022,7220.492676,7357.158152,7152.159938,7357.158152,105575400
4/4/2022,7197.715332,7220.492912,7129.382592,7220.492912,57321200
4/5/2022,7197.715332,7197.715332,7152.160172,7197.715332,48528300
4/6/2022,7061.049316,7152.15963,7061.049316,7129.382052,119263000
4/7/2022,7061.049316,7129.382052,7015.49416,7038.271738,68619400
4/8/2022,7152.160645,7174.938226,7083.8279,7106.605481,69791600
4/11/2022,7038.271973,7174.937448,7038.271973,7129.382289,62776200
4/12/2022,7106.60498,7106.60498,7015.49466,7038.27224,73471300
4/13/2022,7106.60498,7152.160141,7061.04982,7106.60498,57622100
4/14/2022,7015.494141,7106.604454,7015.494141,7106.604454,93342900
4/18/2022,7015.494141,7038.271719,6947.161405,7015.494141,68464700
4/19/2022,6947.161621,7015.494358,6947.161621,7015.494358,98632000
4/20/2022,6969.938965,7038.2717,6947.161387,7038.2717,124388800
4/21/2022,7220.492676,7220.492676,7061.04962,7106.604779,129323400
4/22/2022,7174.937988,7220.49315,7106.605246,7152.160407,85956100
4/25/2022,7288.825195,7288.825195,7129.382144,7174.937302,91279600
4/26/2022,7402.713379,7402.713379,7220.492742,7220.492742,128360900
4/27/2022,7471.046387,7471.046387,7357.158484,7357.158484,89463100
