Price,Close,High,Low,Open,Volume
Ticker,BTPN.JK,BTPN.JK,BTPN.JK,BTPN.JK,BTPN.JK
Date,,,,,
2024-10-04,2278.908203125,2327.81181263412,2269.127481223176,2327.81181263412,216700
2024-10-07,2288.68896484375,2318.0311310596953,2278.908242771768,2278.908242771768,31400
2024-10-08,2318.031005859375,2318.031005859375,2278.908119684533,2278.908119684533,10800
2024-10-09,2318.031005859375,2318.031005859375,2288.6888412282437,2318.031005859375,109100
2024-10-10,2308.250244140625,2347.373129634534,2278.908080020193,2318.0309655141023,25700
2024-10-11,2308.250244140625,2308.250244140625,2298.4695227671477,2308.250244140625,7400
2024-10-14,2308.250244140625,2318.0309655141023,2288.6888013936705,2308.250244140625,6900
2024-10-15,2308.250244140625,2327.8116868875795,2308.250244140625,2318.0309655141023,5900
2024-10-16,2298.469482421875,2308.25020362367,2288.68876122008,2308.25020362367,48000
2024-10-17,2298.469482421875,2308.25020362367,2288.68876122008,2308.25020362367,13400
2024-10-18,2298.469482421875,2308.25020362367,2288.68876122008,2298.469482421875,21100
2024-10-21,2288.68896484375,2327.8118531316773,2278.908242771768,2298.469686915732,43100
2024-10-22,2278.908203125,2298.469646928648,2278.908203125,2288.688925026824,24300
2024-10-23,2249.56591796875,2298.469524881114,2220.2237538213312,2278.9080821161683,186500
2024-10-24,2220.223876953125,2249.566042727836,2220.223876953125,2230.004598878029,100300
2024-10-25,2210.443115234375,2249.566002229674,2200.66239348555,2249.566002229674,83900
2024-10-28,2210.443115234375,2249.566002229674,2171.320228239076,2220.2238369832,96700
2024-10-29,2220.223876953125,2230.004598878029,2200.6624331033177,2200.6624331033177,124600
2024-10-30,2210.443115234375,2259.346723978498,2200.66239348555,2210.443115234375,148400
2024-10-31,2220.223876953125,2239.7853208029323,2200.6624331033177,2230.004598878029,130600
2024-11-01,2200.662353515625,2220.223796657986,2200.662353515625,2220.223796657986,41400
2024-11-04,2190.881591796875,2239.7851987566264,2190.881591796875,2210.4430345807755,116600
2024-11-05,2230.004638671875,2230.004638671875,2181.101028174685,2210.443194472999,47100
2024-11-06,2200.662353515625,2230.0045182291665,2190.8816319444445,2220.223796657986,14700
2024-11-07,2171.3203125,2230.0046452702704,2171.3203125,2190.8817567567567,115900
2024-11-08,2239.78515625,2259.346598662664,2171.320107805677,2181.100829012009,44400
2024-11-11,2259.3466796875,2269.127401244589,2171.3201856737014,2220.2237934591453,63300
2024-11-12,2190.881591796875,2269.127362932478,2181.1008704049245,2259.3466415405273,38800
2024-11-13,2230.004638671875,2239.785360771313,2190.8817502741226,2190.8817502741226,14100
2024-11-14,2200.662353515625,2230.0045182291665,2200.662353515625,2220.223796657986,4900
2024-11-15,2249.56591796875,2249.56591796875,2181.1008682914403,2181.1008682914403,3300
2024-11-18,2239.78515625,2249.565877456332,2200.662271424673,2249.565877456332,13400
2024-11-19,2239.78515625,2249.565877456332,2239.78515625,2239.78515625,25900
2024-11-20,2249.56591796875,2249.56591796875,2220.2237538213312,2239.785196586277,19700
2024-11-21,2210.443115234375,2259.346723978498,2210.443115234375,2259.346723978498,62200
2024-11-22,2239.78515625,2249.565877456332,2151.7586653930134,2210.4429926310045,45400
2024-11-25,2239.78515625,2259.346598662664,2230.0044350436683,2239.78515625,35200
2024-11-26,2220.223876953125,2239.7853208029323,2210.4431550282216,2210.4431550282216,10000
2024-11-28,2220.223876953125,2269.127486577643,2220.223876953125,2259.3467646527397,15000
2024-11-29,2239.78515625,2249.565877456332,2220.223713837336,2220.223713837336,4300
2024-12-02,2210.443115234375,2249.566002229674,2190.8816717367254,2249.566002229674,20800
2024-12-03,2220.223876953125,2249.566042727836,2190.881711178414,2200.6624331033177,16000
2024-12-04,2239.78515625,2239.78515625,2220.223713837336,2239.78515625,6600
2024-12-05,2171.3203125,2269.1275337837837,2151.7588682432433,2259.3468116554054,144100
2024-12-06,2210.443115234375,2220.2238369832,2171.320228239076,2220.2238369832,87400
2024-12-09,2230.004638671875,2230.004638671875,2161.539583975809,2210.443194472999,127900
2024-12-10,2318.031005859375,2347.3731704905063,2230.0045119659812,2230.0045119659812,112400
2024-12-11,2230.004638671875,2278.908249169065,2151.7588618763707,2269.1275270696274,27300
2024-12-12,2230.004638671875,2288.6889712685033,2230.004638671875,2259.346804970189,27500
2024-12-13,2171.3203125,2230.0046452702704,2141.978146114865,2230.0046452702704,126200
2024-12-16,2190.881591796875,2210.4430345807755,2171.320149012974,2190.881591796875,5200
2024-12-17,2190.881591796875,2220.223755972726,2181.1008704049245,2220.223755972726,5200
2024-12-18,2190.881591796875,2190.881591796875,2151.7587062290736,2151.7587062290736,39700
2024-12-19,2141.97802734375,2171.3201921018835,2141.97802734375,2151.7587489297944,16700
2024-12-20,2151.7587890625,2171.3202325994316,2132.197345525568,2141.978067294034,5900
2024-12-23,2161.53955078125,2161.53955078125,2112.635941035068,2151.7588288320135,30900
2024-12-24,2161.53955078125,2161.53955078125,2161.53955078125,2161.53955078125,8700
2024-12-27,2181.100830078125,2181.100830078125,2122.416502811449,2161.5393876558996,17900
2024-12-30,2151.7587890625,2181.1009543678974,2151.7587890625,2181.1009543678974,10800
2025-01-02,2171.3203125,2171.3203125,2151.7588682432433,2151.7588682432433,2400
2025-01-03,2181.100830078125,2230.0044361336886,2122.416502811449,2171.3201088670126,6800
2025-01-06,2161.53955078125,2200.6624385781956,2161.53955078125,2181.1009946797226,2800
2025-01-07,2151.7587890625,2161.539510830966,2093.0744584517042,2161.539510830966,12100
2025-01-08,2181.100830078125,2181.100830078125,2102.8550603892236,2151.758666444787,14300
2025-01-09,2171.3203125,2171.3203125,2151.7588682432433,2161.5395903716217,1900
2025-01-10,2161.53955078125,2171.3202727304865,2151.7588288320135,2171.3202727304865,21200
2025-01-13,2122.41650390625,2151.7586675547236,2122.41650390625,2151.7586675547236,18800
2025-01-14,2141.97802734375,2151.7587489297944,2112.6358625856165,2112.6358625856165,1300
2025-01-15,2161.53955078125,2161.53955078125,2093.074497136595,2132.1973849335404,7300
2025-01-16,2171.3203125,2171.3203125,2151.7588682432433,2151.7588682432433,10100
2025-01-17,2161.53955078125,2171.3202727304865,2132.1973849335404,2171.3202727304865,1400
2025-01-20,2132.197265625,2171.3201512327983,2122.4165442230506,2171.3201512327983,23300
2025-01-21,2151.7587890625,2151.7587890625,2132.197345525568,2132.197345525568,8300
2025-01-22,2132.197265625,2151.758708428899,2122.4165442230506,2132.197265625,34100
2025-01-23,2122.41650390625,2151.7586675547236,2122.41650390625,2151.7586675547236,47100
2025-01-24,2132.197265625,2132.197265625,2112.635822821101,2132.197265625,7400
2025-01-30,2151.7587890625,2151.7587890625,2112.6359019886363,2122.416623757102,7700
2025-01-31,2151.7587890625,2151.7587890625,2122.416623757102,2151.7587890625,10900
2025-02-03,2151.7587890625,2151.7587890625,2112.6359019886363,2151.7587890625,20000
2025-02-04,2151.7587890625,2151.7587890625,2112.6359019886363,2122.416623757102,25900
2025-02-05,2132.197265625,2151.758708428899,2112.635822821101,2151.758708428899,7300
2025-02-06,2093.074462890625,2141.978071836668,2083.293741101417,2132.197350047459,53400
2025-02-07,2112.635986328125,2112.635986328125,2053.951653374566,2093.074542010272,14000
2025-02-10,2093.074462890625,2112.6359064690423,2063.7322975229995,2112.6359064690423,3900
2025-02-11,2112.635986328125,2112.635986328125,2083.2938198513457,2102.8552641691986,2100
2025-02-12,2132.197265625,2132.197265625,2083.2936586152523,2083.2936586152523,15400
2025-02-13,2141.97802734375,2141.97802734375,2093.0744194135273,2093.0744194135273,29000
2025-02-14,2112.635986328125,2112.635986328125,2102.8552641691986,2112.635986328125,5900
2025-02-17,2112.635986328125,2141.9781528049048,2102.8552641691986,2102.8552641691986,22500
2025-02-18,2132.197265625,2151.758708428899,2122.4165442230506,2151.758708428899,8300
2025-02-19,2132.197265625,2151.758708428899,2122.4165442230506,2122.4165442230506,8400
2025-02-20,2073.512939453125,2132.1972679282135,2053.9514966280954,2132.1972679282135,148200
2025-02-21,2112.635986328125,2112.635986328125,2112.635986328125,2112.635986328125,900
2025-02-24,2112.635986328125,2112.635986328125,2073.513097692419,2112.635986328125,5100
2025-02-25,2063.732177734375,2102.8550626203346,2053.951456512885,2073.512898955865,23000
2025-02-26,2034.39013671875,2102.8551893967847,2034.39013671875,2102.8551893967847,11000
2025-02-27,1946.3636474609375,2034.390144079774,1907.240760074788,2034.390144079774,264500
2025-02-28,1917.021484375,1956.1443718112246,1907.240762515944,1946.3636499521685,5000
2025-03-03,1995.2672119140625,2005.047933541092,1941.473242965399,1941.473242965399,3600
2025-03-04,1975.705810546875,2005.0479760500464,1912.131118623337,1995.2672542156558,7800
2025-03-05,2014.82861328125,2024.6093347049455,1951.2539240272301,1965.9250061627731,9600
2025-03-06,2034.39013671875,2053.951580341046,2014.8286930964543,2014.8286930964543,28500
2025-03-07,2063.732177734375,2093.074341398845,1956.1442442979858,1965.9249655194756,11500
2025-03-10,2044.1707763671875,2053.9514977852123,1965.925005022989,2044.1707763671875,12700
2025-03-11,2044.1707763671875,2044.1707763671875,2034.3900549491627,2044.1707763671875,4900
2025-03-12,2034.39013671875,2044.170858529898,2005.0479712853066,2044.170858529898,1600
2025-03-13,2034.39013671875,2053.951580341046,1965.925084040715,2034.39013671875,7500
2025-03-14,1985.4864501953125,2024.6093359134466,1965.9250073362452,2024.6093359134466,10100
2025-03-17,2014.82861328125,2024.6093347049455,2005.0478918575548,2014.82861328125,16200
2025-03-18,2014.82861328125,2014.82861328125,1956.1442847390776,2014.82861328125,32600
2025-03-19,2014.82861328125,2034.390056128641,1985.4864490101638,2014.82861328125,8800
2025-03-20,1995.2672119140625,2014.828655168122,1956.1443254059436,2014.828655168122,36300
