Price,Close,High,Low,Open,Volume
Ticker,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK
Date,,,,,
2022-02-24,2962.339599609375,3029.6654996004972,2943.1036281833403,2971.957585322393,170297000
2022-02-25,2962.339599609375,2981.57557103541,2943.1036281833403,2971.957585322393,163299800
2022-03-01,2943.103759765625,3020.0476489098246,2943.103759765625,2952.72174590865,149532200
2022-03-02,2933.485595703125,2971.9575379418543,2904.6316390240777,2943.1035812628074,110824000
2022-03-04,2943.103759765625,2971.9577181946997,2923.8677874795753,2962.339732051675,104914600
2022-03-07,2904.631591796875,2933.4855480067777,2885.395620990273,2904.631591796875,137667600
2022-03-08,2904.631591796875,2962.3395042166803,2904.631591796875,2933.4855480067777,104072200
2022-03-09,2933.485595703125,2971.9575379418543,2914.24962458376,2914.24962458376,115109200
2022-03-10,2952.7216796875,2981.5756374694624,2923.867721905537,2962.3396656148207,105803000
2022-03-11,2943.103759765625,2971.9577181946997,2923.8677874795753,2971.9577181946997,122401600
2022-03-14,2981.575439453125,3010.4293953188003,2933.4855130103324,2943.103498298891,173513400
2022-03-15,2991.193603515625,3029.6655469692023,2991.193603515625,3000.8115893790196,146735400
2022-03-16,3058.51953125,3096.991475039308,3000.8116155660377,3000.8116155660377,291909800
2022-03-17,3058.51953125,3116.2274469339623,3058.51953125,3077.755503144654,235559000
2022-03-18,3048.9013671875,3077.7553233438484,3029.6653964166007,3068.137337958399,212233400
2022-03-21,3083.417724609375,3113.647310144761,3063.2646675857845,3093.4942531211705,162364400
2022-03-22,3093.494384765625,3123.723971587439,3083.41785582502,3103.5709137062295,112672400
2022-03-23,3133.80029296875,3143.8768212419614,3083.417651602693,3093.494179875904,183894800
2022-03-24,3194.259765625,3194.259765625,3103.5710025630915,3103.5710025630915,210909800
2022-03-25,3164.030029296875,3214.4126730754874,3133.8004430297074,3204.336144319765,136083000
2022-03-28,3174.106689453125,3184.183218625992,3143.8771019345236,3174.106689453125,95354400
2022-03-29,3194.259765625,3234.5658825414034,3174.106707166798,3214.412824083202,160112200
2022-03-30,3174.106689453125,3214.412806144593,3164.030160280258,3204.336276971726,82476000
2022-03-31,3184.18310546875,3214.4126919130736,3164.030047839201,3194.2596342835245,69174000
2022-04-01,3174.106689453125,3184.183218625992,3133.8005727616564,3184.183218625992,62912400
2022-04-04,3153.953369140625,3184.1829541483626,3133.8003124688,3153.953369140625,82013800
